state,county,fips,trump16,trump16_pct,clinton16,clinton16_pct,otherpres16,otherpres16_pct,romney12,romney12_pct,obama12,obama12_pct,otherpres12,otherpres12_pct,senaterace16,houserace16,govrace16,total_population,cvap,voterturnout16_pct,voterturnout12_pct,voterturnout_pct_diff,white_pct,nonwhite_pct,black_pct,hispanic_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,rural_pct,RepWon16,RepWon12,Repmargin12,Repmargin16
Mississippi,Stone,28131,5306,75.31582683,1573,22.32789212,166,2.35628105,5420,71.95963887,2003,26.59320234,109,1.447158789,No Race,No Race,No Race,17995,13775,51.14337568,54.67876588,-3.5353902,76.97138094,23.02861906,19.45540428,1.750486246,0.994720756,48.89135871,39.73325924,13.7927202,44995,8.384853168,17.18986067,85.99127077,78.81479816,1,1,45.36643653,52.987934710000005
Mississippi,Sunflower,28133,2794,29.1102313,6725,70.06668056,79,0.823088143,2929,26.08656929,8199,73.02280014,100,0.890630566,No Race,No Race,No Race,27424,20925,45.86857826,53.65830346,-7.789725209,24.4493874,75.5506126,73.50131272,1.582555426,0.623541424,47.6735706,43.22855893,11.6212077,27126,19.66808914,27.45295699,85.85909498,45.762309,0,0,-46.93623085,-40.95644926
Mississippi,Tallahatchie,28135,2462,41.942078359999996,3337,56.8483816,71,1.209540034,2499,38.42841765,3959,60.87959403,45,0.691988313,No Race,No Race,No Race,14776,11050,53.12217195,58.85067873,-5.728506787,35.8012994,64.1987006,46.57552788,15.18002166,5.346507851,40.94477531,41.87195452,13.44071467,29837,13.52715041,32.74432379,91.08588351,80.94680713,0,0,-22.45117638,-14.906303240000007
Mississippi,Tate,28137,7495,64.46202804,3926,33.76623377,206,1.771738196,7332,59.10043527,4933,39.76301789,141,1.136546832,No Race,No Race,No Race,28338,21115,55.06511958,58.75443997,-3.689320388,64.97988567,35.02011433,30.57025902,2.463123721,1.690309831,51.13981227,41.39671113,14.61994495,43883,8.248264598,20.15912209,83.82990398,77.39043135,1,1,19.337417379999998,30.695794270000007
Mississippi,Tippah,28139,7240,78.39740119,1842,19.94585815,153,1.656740661,6717,73.2976866,2317,25.2837189,130,1.4185945,No Race,No Race,No Race,22061,16045,57.5568713,57.11436585,0.442505453,77.50328634,22.49671366,16.52236979,4.759530393,2.620008159,50.95870541,39.54036535,15.9648248,37109,10.62091503,22.83486302,86.35014837,83.84310903,1,1,48.01396770000001,58.45154304
Mississippi,Tishomingo,28141,7166,85.60506511,999,11.93405806,206,2.460876837,6133,77.28074597,1643,20.703125,160,2.016129032,No Race,No Race,No Race,19503,14895,56.20006714,53.27962403,2.920443102,93.5804748,6.419525201,2.409885659,2.748295134,1.620263549,51.48951443,35.18945803,19.49443675,35364,10.01584427,21.47252747,89.12820513,100,1,1,56.57762097,73.67100705
Mississippi,Tunica,28143,853,23.91365293,2667,74.7687132,47,1.317633866,883,20.15061616,3475,79.30168873,24,0.547695116,No Race,No Race,No Race,10407,7145,49.92302309,61.32960112,-11.40657803,19.76554242,80.23445758,77.35178245,1.719996156,1.796867493,53.79071779,46.91073316,10.54098203,31918,10.90249627,21.91671964,81.02352193,66.02338096,0,0,-59.15107257,-50.855060269999996
Mississippi,Union,28145,9235,80.33228949,2012,17.50173974,249,2.165970772,8498,74.77342719,2742,24.1267048,125,1.099868016,No Race,No Race,No Race,27989,20350,56.49140049,55.84766585,0.643734644,78.77380399,21.22619601,14.3985137,4.358855265,2.68319697,51.15223838,40.14076959,15.68116046,37898,9.031158715,23.64686202,84.48006044,75.55834009,1,1,50.64672239000001,62.83054974999999
Mississippi,Walthall,28147,4056,58.62118803,2790,40.32374621,73,1.055065761,4051,53.64852337,3422,45.31850086,78,1.032975765,No Race,No Race,No Race,14812,11125,62.19325843,67.8741573,-5.680898876,52.71401566,47.28598434,45.66567648,0.519848771,0.533351337,51.03294626,38.39454496,17.76937618,30571,8.487021858,22.70506819,90.26053328,100,1,1,8.33002251,18.297441819999996
Mississippi,Warren,28149,9767,50.30387309,9284,47.81623403,365,1.879892872,10457,48.88504511,10786,50.42307513,148,0.691879763,No Race,No Race,No Race,47834,35480,54.72378805,60.2903044,-5.566516347,48.02023665,51.97976335,48.34009282,2.094744324,1.749801396,52.49195133,39.66007442,14.64230464,40475,7.197980183,13.34783157,76.37102874,40.89352716,1,0,-1.5380300200000008,2.4876390600000065
Mississippi,Washington,28151,5244,31.1679049,11380,67.63744428,201,1.194650817,5651,28.66345422,13981,70.91554654,83,0.420999239,No Race,No Race,No Race,48824,35560,47.3143982,55.44150731,-8.127109111,25.83155825,74.16844175,71.54268393,1.37227593,1.079387187,53.05587416,42.54874652,13.62854334,28452,19.71500891,23.08977572,81.47933937,17.52351526,0,0,-42.252092319999996,-36.46953938
Mississippi,Wayne,28153,5990,62.40233358,3524,36.71215752,85,0.885508907,6111,59.14634146,4148,40.14711576,73,0.70654278,No Race,No Race,No Race,20517,15285,62.80013085,67.59568204,-4.795551194,58.27362675,41.72637325,39.39172394,1.447580056,0.160842228,51.88867768,40.40551738,15.66993225,34458,9.819830569,24.43739393,88.44536265,79.64042994,1,1,18.999225700000004,25.69017606
Mississippi,Webster,28155,3976,78.43756165,1019,20.10258434,74,1.459854015,3992,76.27053878,1190,22.7359572,52,0.993504012,No Race,No Race,No Race,9922,7515,67.45176314,69.64737192,-2.195608782,78.03870187,21.96129813,19.17960089,1.380770006,0.554323725,50.89699657,37.57306995,16.49868978,37083,10.01917546,14.79741632,81.48854962,100,1,1,53.534581579999994,58.334977310000006
Mississippi,Wilkinson,28157,1318,31.24703651,2857,67.733523,43,1.019440493,1415,29.15722234,3412,70.30702658,26,0.535751082,No Race,No Race,No Race,9233,7205,58.5426787,67.35600278,-8.81332408,27.98656991,72.01343009,71.11448067,0.346582909,0,47.05946063,39.43463663,15.47709304,25846,9.784122563,30.60040759,86.95720332,100,0,0,-41.149804239999995,-36.486486490000004
Mississippi,Winston,28159,4910,55.28656683,3850,43.35097399,121,1.362459183,5168,52.57910266,4607,46.8715027,54,0.549394648,No Race,No Race,No Race,18519,14060,63.16500711,69.90753912,-6.742532006,50.52648631,49.47351369,47.78875749,1.139370376,0.431988768,51.15287003,37.5884227,17.74393866,32820,11.44541324,21.96886303,82.74099701,75.91415772,1,1,5.707599959999996,11.935592839999998
Mississippi,Yalobusha,28161,3376,55.55372717,2582,42.48806977,119,1.958203061,3276,51.55807365,3030,47.68649669,48,0.755429651,No Race,No Race,No Race,12380,9485,64.06958355,66.98998419,-2.920400633,58.4006462,41.5993538,39.38610662,1.470113086,0.41195476600000003,52.04361874,36.73667205,18.26332795,34749,5.229495862,21.63860564,86.38842779,79.3185045,1,1,3.8715769599999987,13.0656574
Mississippi,Yazoo,28163,4598,45.66037736,5369,53.31678252,103,1.022840119,4941,42.52151463,6603,56.82444062,76,0.65404475,No Race,No Race,No Race,27719,20275,49.66707768,57.31196054,-7.644882861,36.03665356,63.96334644,58.73949277,3.632887189,3.00876655,44.81402648,40.80233775,12.48962805,27560,17.90655705,23.37515481,87.14662646,44.60716195,0,0,-14.302925989999999,-7.6564051599999985
Missouri,Adair,29001,6030,58.96733816,3500,34.22648152,696,6.806180325,5651,55.80683389,4219,41.66502074,256,2.528145368,Race,Race,Race,25547,20460,49.98044966,49.4916911,0.488758553,90.77778213,9.222217873,2.211609974,2.469957334,3.284142952,52.87900732,52.22139586,13.95467178,37967,6.529036589,10.14609794,69.51031495,37.85293084,1,1,14.141813149999997,24.740856639999997
Missouri,Andrew,29003,6665,72.92122538,2045,22.37417943,430,4.704595186,5457,65.69949434,2649,31.89260775,200,2.407897905,Race,Race,Race,17347,13315,68.64438603,62.38077356,6.263612467,95.07695855,4.923041448,0.887761573,2.219403932,0.81282066100000006,50.57358621,35.79869718,17.35746815,54804,4.401032895,9.396084965,76.0183257,61.28043491,1,1,33.806886590000005,50.54704595
Missouri,Atchison,29005,2060,75.62408223,541,19.86049927,123,4.515418502,1902,70.21040975,756,27.90697674,51,1.882613511,Race,Race,Race,5380,4320,63.05555556,62.70833333,0.347222222,96.7472119,3.252788104,0.501858736,1.226765799,0.464684015,50.63197026,31.69144981,24.3866171,43438,3.853144311,9.961977186,77.66793409,100,1,1,42.30343300999999,55.76358296
Missouri,Audrain,29007,6981,69.38674088,2570,25.5441805,510,5.06907862,6186,62.15836013,3539,35.56069132,227,2.280948553,Race,Race,Race,25868,19705,51.05810708,50.50494798,0.553159097,87.24292562,12.75707438,5.922375135,2.872274625,1.34915726,54.73171486,37.97742384,16.87026442,41930,7.902709253,15.49351605,87.40585537,41.19628658,1,1,26.597668810000002,43.84256038000001
Missouri,Barry,29009,11428,78.24717562,2710,18.55528928,467,3.197535091,9832,71.21541359,3667,26.56091554,307,2.223670868,Race,Race,Race,35716,26235,55.66990661,52.62435678,3.045549838,86.98622466,13.01377534,0.173591668,8.617986337,5.249748012,49.72001344,36.0790682,19.71385374,37869,10.71922545,17.95609203,87.18810758,73.26460095,1,1,44.65449805,59.691886339999996
Missouri,Barton,29011,4959,83.49890554,795,13.38609193,185,3.115002526,4418,76.8882701,1230,21.40619561,98,1.705534285,Race,Race,Race,12075,8960,66.28348214,64.12946429,2.154017857,92.9689441,7.031055901,0.231884058,2.360248447,1.68115942,50.38509317,36.93581781,18.68322981,38877,5.703634669,13.56389502,84.8172676,63.95742622,1,1,55.48207449,70.11281360999999
Missouri,Bates,29013,6001,74.79745731,1618,20.16701982,404,5.035522872,5020,64.59915069,2557,32.90438811,194,2.496461202,Race,Race,Race,16513,12465,64.36421982,62.34255917,2.02166065,94.77381457,5.22618543,0.999212741,2.010537153,0.763035184,50.96590565,36.92242476,18.86392539,41520,5.58369043,14.67808885,86.22273249,77.27139422,1,1,31.694762580000003,54.63043749
Missouri,Benton,29015,7213,77.45919244,2025,21.74613402,74,0.79467354,6069,66.27716501,2925,31.94277602,163,1.780058971,Race,Race,Race,18825,15435,60.33041788,59.32620667,1.004211208,95.29880478,4.701195219,0.37184595,1.806108898,0.717131474,50.4063745,27.15537849,28.07436919,33428,9.839416058,14.80866376,89.40557747,86.53967254,1,1,34.33438899000001,55.713058419999996
Missouri,Bollinger,29017,4827,85.0422833,705,12.42071882,144,2.536997886,4095,75.05498534,1213,22.23240469,148,2.712609971,Race,Race,Race,12282,9550,59.43455497,57.13089005,2.303664921,96.71063345,3.289366553,0.284969875,1.050317538,0.333821853,49.67432014,35.14899853,17.84725615,39493,4.392357692,21.21247382,90.55154759,100,1,1,52.822580650000006,72.62156447999999
Missouri,Boone,29019,36200,43.16306577,41125,49.03538894,6543,7.801545285,37404,47.09526328,39847,50.17123719,2171,2.733499534,Race,Race,Race,172773,130975,64.0335942,60.63905325,3.394540943,79.85564874,20.14435126,8.195146232,3.179895007,6.250397921,51.53177869,49.47300794,10.49816812,50813,4.591900571,6.333844762,53.24953775,18.78604542,0,0,-3.075973910000002,-5.872323169999994
Missouri,Buchanan,29021,21320,59.78855268,12013,33.68854988,2326,6.522897445,18660,53.15330713,15594,44.41975731,852,2.426935567,Race,Race,Race,89415,66635,53.51391911,52.68402491,0.8298942,84.35832914,15.64167086,4.986859028,6.103002852,3.812559414,49.69076777,40.35788179,14.63848348,46680,6.530255882,12.82908483,79.5185959,13.3720474,1,1,8.73354982,26.100002800000006
Missouri,Butler,29023,13650,79.08917087,3036,17.59082218,573,3.320006953,12248,72.52057552,4363,25.83338268,278,1.646041802,Race,Race,Race,42887,32470,53.15368032,52.01416692,1.139513397,89.23683167,10.76316833,5.288315807,1.914333015,1.371044839,51.66367431,37.70373307,17.40853872,36302,9.613557175,16.8121598,84.39628907,52.18254896,1,1,46.687192839999994,61.49834869
Missouri,Caldwell,29025,3232,74.95361781,838,19.43413729,242,5.612244898,2721,65.2987761,1312,31.48548116,134,3.215742741,Race,Race,Race,9057,6790,63.50515464,61.36966127,2.135493373,94.93209672,5.067903279,0.772882853,1.987413051,1.026830076,49.10014354,36.12675279,18.82521806,44722,4.380288701,10.02731801,82.1468745,100,1,1,33.81329494,55.51948052
Missouri,Callaway,29027,13057,68.03001094,4989,25.99385193,1147,5.976137133,11745,64.41970162,6071,33.29859588,416,2.281702501,Race,Race,Race,44693,34660,55.37507213,52.60242354,2.772648586,90.30496946,9.695030542,3.781352785,1.962275972,1.70049001,48.89356275,39.36186875,14.29306603,50362,5.593001578,14.33190014,79.5387128,62.0274294,1,1,31.121105739999997,42.03615900999999
Missouri,Camden,29029,16944,75.25983832,4768,21.17793373,802,3.562227947,15092,68.77192982,6458,29.42811574,395,1.799954432,Race,Race,Race,44152,35400,63.59887006,61.99152542,1.607344633,94.59367639,5.406323609,0.681735822,2.597843812,2.244518935,50.40994745,30.06205834,24.77350969,46747,8.753145243,11.78151312,78.68020305,74.22844416,1,1,39.34381408,54.08190459
Missouri,Cape Girardeau,29031,27017,72.94400346,8492,22.92780388,1529,4.128192667,25370,71.03259044,9728,27.23709262,618,1.730316945,Race,Race,Race,78089,60010,61.71971338,59.51674721,2.202966172,86.69338831,13.30661169,7.623352841,2.258960929,2.597036715,51.55527667,42.49638233,15.47080895,48458,5.872128174,9.841992769,70.1444238,30.50321114,1,1,43.79549782000001,50.016199580000006
Missouri,Carroll,29033,3480,79.79821142,745,17.08323779,136,3.118550791,3072,71.37546468,1154,26.81226766,78,1.812267658,Race,Race,Race,9009,6905,63.15713251,62.33164374,0.825488776,95.03829504,4.961704962,0.91020091,1.40970141,0.899100899,51.53735154,35.24253524,20.5017205,41537,8.559098538,14.08450704,82.68245839,64.54007531,1,1,44.56319701999999,62.71497363
Missouri,Carter,29035,2324,81.71589311,436,15.33052039,84,2.953586498,1978,70.66809575,754,26.93819221,67,2.39371204,Race,Race,Race,6249,4735,60.06335797,59.11298838,0.950369588,94.51112178,5.488878221,0.080012802,2.208353337,0.224035846,52.02432389,37.07793247,18.05088814,37162,9.530900968,20.13185778,87.85024723,100,1,1,43.72990354000001,66.38537271999999
Missouri,Cass,29037,33098,64.91076682,14846,29.115512850000002,3046,5.973720337,30912,63.19792284,17044,34.84554208,957,1.956535072,Race,Race,Race,101324,74800,68.1684492,65.39171123,2.776737968,88.74501599,11.25498401,3.499664443,4.145118629,2.341005093,50.89810904,38.38281157,15.35174292,63613,5.729555773,7.5246329,74.71611411,32.40213917,1,1,28.352380759999996,35.795253970000005
Missouri,Cedar,29039,5021,79.85050891,1011,16.07824427,256,4.071246819,4376,72.39040529,1537,25.42597188,132,2.183622829,Race,Race,Race,13932,10560,59.54545455,57.24431818,2.301136364,95.14786104,4.852138961,0.050244042,1.887740454,0.59575079,50.18662073,35.34309503,23.3419466,33720,9.9609375,15.5652084,85.14841245,75.29681018,1,1,46.964433410000005,63.77226464
Missouri,Chariton,29041,2950,74.32602671,888,22.3733938,131,3.300579491,2402,62.86312484,1339,35.04318241,80,2.093692751,Race,Race,Race,7615,5880,67.5,64.9829932,2.517006803,95.53512804,4.464871963,2.232435982,0.801050558,0.380827315,50.50558109,33.78857518,22.6657912,41773,3.674540682,12.32800298,84.23205653,100,1,1,27.819942429999998,51.95263290999999
Missouri,Christian,29043,30946,74.51301437,8508,20.4859021,2077,5.001083528,27473,72.36592561,9813,25.84817195,678,1.785902434,Race,Race,Race,82053,59905,69.32810283,63.37367499,5.954427844,93.77597407,6.224025934,0.587425201,2.764067127,1.697683205,51.38264293,39.66216957,14.20545257,54392,6.328402005,8.866460769,73.52930363,44.7960528,1,1,46.517753660000004,54.02711226999999
Missouri,Clark,29045,2458,76.45412131,724,22.51944012,33,1.026438569,1730,53.64341085,1398,43.34883721,97,3.007751938,Race,Race,Race,6860,5250,61.23809524,61.42857143,-0.19047619,97.24489796,2.755102041,0.27696793,0.262390671,0.422740525,49.44606414,35.45189504,19.56268222,45169,4.421052632,13.52424749,87.68812709,100,1,1,10.294573640000003,53.934681190000006
Missouri,Clay,29047,57476,52.16744119,45304,41.11966308,7396,6.71289573,56191,53.21671765,47310,44.80580363,2088,1.977478715,Race,Race,Race,233135,170735,64.53041263,61.84379301,2.686619615,82.44364853,17.55635147,5.63493255,6.469213117,4.496965278,50.9996354,40.0047183,12.75655736,63702,5.171641967,7.334701469,68.12351696,9.815760186,1,1,8.41091402,11.047778109999996
Missouri,Clinton,29049,7067,69.23001567,2572,25.19592476,569,5.574059561,5931,60.14602981,3688,37.39985803,242,2.454112159,Race,Race,Race,20494,15425,66.17828201,63.9286872,2.249594814,93.8908949,6.109105104,1.712696399,1.927393383,1.546794184,49.8097004,36.65463062,17.05377184,57486,4.962420505,7.504089907,81.40692795,76.20884154,1,1,22.746171780000005,44.03409091
Missouri,Cole,29051,24616,65.8639696,10913,29.19944346,1845,4.936586932,24490,66.07846312,12005,32.39166802,567,1.529868868,Race,Race,Race,76603,58080,64.34917355,63.81198347,0.537190083,81.64823832,18.35176168,11.39642051,2.710076629,2.698327742,49.439317,38.75696774,14.08299936,54130,4.982706161,8.689297048,68.26040965,29.07487827,1,1,33.6867951,36.66452614000001
Missouri,Cooper,29053,5624,70.42324067,1932,24.19233659,430,5.38442274,4887,65.06457196,2474,32.93835708,150,1.997070963,Race,Race,Race,17613,13645,58.52693294,55.04580432,3.481128619,88.61068529,11.38931471,6.290807926,1.595412479,0.993584284,47.39113155,38.92579345,16.65247261,44917,5.356496562,11.01413134,79.50955943,53.20152264,1,1,32.12621487999999,46.23090408
Missouri,Crawford,29055,7724,79.66171617,1824,18.81188119,148,1.52640264,6434,67.16776281,2951,30.80697359,194,2.025263597,Race,Race,Race,24545,18620,52.07303974,51.44468314,0.628356606,95.79547769,4.204522306,0.215929925,1.800774088,0.818904054,50.71093909,36.93623956,17.87329395,36983,11.8829469,21.72109287,87.48888757,73.30741821,1,1,36.36078922,60.849834980000004
Missouri,Dade,29057,3184,80.58719312,637,16.12250063,130,3.290306252,2895,74.30698152,939,24.10164271,62,1.59137577,Race,Race,Race,7590,5965,66.23637888,65.31433361,0.922045264,94.15019763,5.849802372,0.355731225,1.897233202,1.093544137,48.99868248,32.00263505,22.25296443,37904,8.239910314,13.51895952,85.07052574,100,1,1,50.205338809999994,64.46469248999999
Missouri,Dallas,29059,5895,79.09566617,1272,17.0669529,286,3.83738092,4992,68.58084902,2122,29.15235609,165,2.266794889,Race,Race,Race,16508,12585,59.22129519,57.83869686,1.382598331,94.43905985,5.56094015,0.084807366,1.9081657379999999,0.799612309,50.27259511,36.38236007,19.08771505,37695,10.82988188,18.56023937,86.84326322,81.93359957,1,1,39.428492930000004,62.02871327
Missouri,Daviess,29061,2767,77.01085444,730,20.31728361,96,2.671861954,2290,65.03834138,1125,31.95115024,106,3.010508378,Race,Race,Race,8257,6080,59.09539474,57.91118421,1.184210526,96.36671915,3.633280853,1.150538937,1.429090469,0.896209277,49.47317428,38.87610512,18.75984014,43669,4.736695458,15.90533847,83.17739864,100,1,1,33.08719114,56.69357083
Missouri,DeKalb,29063,3540,77.05703091,824,17.93643883,230,5.006530257,3056,70.25287356,1194,27.44827586,100,2.298850575,Race,Race,Race,12706,10485,43.81497377,41.48783977,2.327134001,81.41035731,18.58964269,10.21564615,3.864316071,1.219896112,36.91169526,33.51172674,15.66976232,43538,5.496494006,14.05508072,86.41975309,62.40304065,1,1,42.8045977,59.120592079999994
Missouri,Dent,29065,5600,82.46208217,978,14.40141364,213,3.136504197,4883,73.50594611,1585,23.85970194,175,2.634351949,Race,Race,Race,15578,11925,56.9475891,55.70649895,1.241090147,95.00577738,4.994222622,0.558479908,1.508537681,1.078443959,50.16048273,35.50519964,20.08601874,38020,8.121436277,21.05552501,87.42899029,68.5699687,1,1,49.646244169999996,68.06066853
Missouri,Douglas,29067,5486,82.29822982,984,14.76147615,196,2.940294029,4649,70.90132683,1710,26.07899954,198,3.019673631,Race,Race,Race,13467,10515,63.39514979,62.35853543,1.03661436,97.8020346,2.197965397,0.089106705,1.26977055,0.452959085,49.88490384,33.23680107,22.30637855,31333,6.788511749,19.91100072,90.57228604,79.12160187,1,1,44.822327290000004,67.53675367
Missouri,Dunklin,29069,8026,75.87445642,2360,22.31045566,192,1.815087918,6850,64.31321003,3636,34.13763966,165,1.5491503149999999,Race,Race,Race,31271,22565,46.87790827,47.20141813,-0.32350986,81.53241022,18.46758978,9.6479166,6.171852515,2.670205622,51.89472674,39.56061527,17.34834191,31220,7.866155566,26.08547342,88.55318942,50.4553563,1,1,30.175570369999996,53.56400076
Missouri,Franklin,29071,35430,70.70021751,12341,24.62634446,2342,4.67343803,29396,62.87242006,16347,34.96310555,1012,2.164474388,Race,Race,Race,102063,77380,64.76221246,60.42258982,4.339622642,95.39990006,4.600099938,0.947454023,1.638203854,1.544144303,50.19742708,37.8560301,15.60996639,50895,5.888322929,12.84348437,80.27464415,55.59847082,1,1,27.90931451,46.07387305
Missouri,Gasconade,29073,5670,76.15849563,1520,20.41638684,255,3.425117529,4895,68.6150827,2099,29.42248388,140,1.962433417,Race,Race,Race,14875,11655,63.87816388,61.20978121,2.668382668,96.51764706,3.482352941,0.477310924,1.277310924,0.759663866,50.32605042,33.22352941,21.40504202,45505,5.06932409,13.9582942,83.59947398,80.86979372,1,1,39.19259882,55.74210879
Missouri,Gentry,29075,2304,75.71475518,605,19.8816957,134,4.403549129,1988,66.28876292,937,31.24374792,74,2.467489163,Race,Race,Race,6745,5065,60.07897335,59.21026654,0.868706811,96.84210526,3.157894737,1.052631579,1.082283173,0.845070423,51.93476649,37.43513714,19.89621942,44024,5.517879162,10.71895425,80.5664488,100,1,1,35.04501499999999,55.833059479999996
Missouri,Greene,29077,78035,60.38411836,42728,33.06327429,8468,6.552607347,76900,61.10546056,46219,36.72605047,2729,2.168488971,Race,Race,Race,285449,221025,58.46895148,56.93835539,1.530596086,88.50337538,11.49662462,3.216336368,3.385543477,3.276592316,51.25118673,42.32910257,15.28504216,41908,5.793711577,8.818502844,70.11779928,13.99768874,1,1,24.37941009,27.32084407
Missouri,Grundy,29079,3462,80.32482599,780,18.0974478,68,1.577726218,3030,69.27297668,1212,27.70919067,132,3.017832647,Race,Race,Race,10231,7695,56.01039636,56.84210526,-0.831708902,94.93695631,5.063043691,0.537581859,1.974391555,1.593197146,51.61763268,39.57579904,21.03411201,40187,4.502936698,12.91120815,81.32459971,45.46340513,1,1,41.56378601,62.227378189999996
Missouri,Harrison,29081,2965,80.37408512,574,15.5597723,150,4.066142586,2624,71.01488498,984,26.63058187,87,2.354533153,Race,Race,Race,8649,6390,57.73082942,57.82472613,-0.093896714,95.69892473,4.301075269,0.80934212,2.034917331,1.884610938,50.22545959,37.39160597,21.14695341,41173,3.598580841,14.7242368,86.08534323,70.39187228,1,1,44.384303110000005,64.81431282
Missouri,Henry,29083,7075,71.71092641,2357,23.89012771,434,4.398945875,6229,61.53314235,3606,35.62185123,288,2.845006421,Race,Race,Race,21930,16795,58.74367371,60.27389104,-1.530217327,94.09028728,5.909712722,1.46374829,2.143182855,1.481988144,50.5380757,34.45508436,20.14135887,42707,6.93894138,12.99987142,84.53131027,49.5465158,1,1,25.91129112,47.8207987
Missouri,Hickory,29085,3542,74.9788315,1016,21.50719729,166,3.513971211,2835,60.57692308,1733,37.02991453,112,2.393162393,Race,Race,Race,9267,7630,61.91349934,61.33682831,0.576671035,95.52174382,4.478256178,0.151073702,1.392036258,0.636667746,51.19240315,26.01704975,32.14632567,33113,11.63895487,18.23250627,90.18678561,100,1,1,23.54700855,53.47163421
Missouri,Holt,29087,1926,81.78343949,347,14.73460722,82,3.481953291,1725,74.67532468,551,23.85281385,34,1.471861472,Race,Race,Race,4537,3620,65.05524862,63.8121547,1.243093923,96.51752259,3.482477408,0.396737933,0.198368966,0.396737933,49.87877452,31.36433767,22.48181618,41017,4.549509367,9.626307922,79.9103139,100,1,1,50.82251083,67.04883227
Missouri,Howard,29089,3277,67.31717338,1283,26.35579293,308,6.327033689,3017,61.98890487,1723,35.40168482,127,2.609410314,Race,Race,Race,10148,7860,61.93384224,61.921119590000004,0.012722646,90.80607016,9.193929838,5.202995664,1.369728025,0.82774931,49.99014584,40.61884115,16.69294442,45762,4.586973789,11.72707889,74.68778556,64.05757098,1,1,26.58722005,40.96138045
Missouri,Howell,29091,13893,79.59323976,2881,16.50529934,681,3.901460899,11544,70.62278233,4395,26.88731188,407,2.489905787,Race,Race,Race,40265,30080,58.02859043,54.34175532,3.686835106,94.71252949,5.287470508,0.30547622,1.957034645,1.512479821,51.28026822,38.35092512,18.66136843,33964,6.754146785,15.26420225,85.62504593,72.17326733,1,1,43.73547045000001,63.08794042
Missouri,Iron,29093,3173,74.32654017,933,21.85523542,163,3.818224409,2252,55.86703051,1669,41.40411808,110,2.728851402,Race,Race,Race,10220,8040,53.09701493,50.13681592,2.960199005,94.40313112,5.596868885,1.898238748,1.722113503,0.557729941,50.3816047,33.87475538,18.85518591,36354,10.33760186,19.17619507,88.62102218,74.85418627,1,1,14.462912429999996,52.47130475
Missouri,Jackson,29095,91557,52.83912855,71237,41.11210504,10481,6.048766412,93199,53.3284887,78283,44.79355016,3282,1.877961136,Race,Race,Race,683643,499380,34.69802555,34.99619528,-0.29816973,62.66604061,37.33395939,23.53099498,8.685381113,5.500092885,51.63235782,40.63860816,13.54595893,48104,6.69248627,10.17399184,70.57342377,3.836934369,1,1,8.534938539999999,11.727023509999995
Missouri,Jasper,29097,35070,72.56963125,10572,21.87642263,2684,5.553946116,31349,69.32858596,12809,28.32721483,1060,2.344199213,Race,Race,Race,117376,84420,57.24472874,53.5631367,3.68159204,84.95433479,15.04566521,2.071121865,7.557763086,4.099645583,51.28987186,42.18409215,13.82906216,42648,6.013658996,12.96802692,77.94357383,23.69169705,1,1,41.001371129999995,50.69320862
Missouri,Jefferson,29099,69036,64.98239801,31568,29.7144148,5634,5.303187183,53978,55.29909539,41564,42.58126646,2069,2.119638156,Race,Race,Race,222453,167570,63.39917646,58.25088023,5.148296234,94.77912188,5.220878118,0.963349561,1.777454114,1.590448319,50.28163252,38.20762139,13.29404414,58232,7.357309796,12.543236,81.56873119,30.19617525,1,1,12.717828929999996,35.26798321
Missouri,Johnson,29101,13719,64.92049972,5930,28.06170736,1483,7.017792921,12763,60.715475,7667,36.47305076,591,2.81147424,Race,Race,Race,54229,41470,50.95731854,50.68965517,0.267663371,86.44821037,13.55178963,4.442272585,3.898283206,2.673846097,48.45562337,50.22958196,11.67456527,48977,7.265072805,8.596920698,72.20898022,50.44395855,1,1,24.24242424,36.858792359999995
Missouri,Knox,29103,1416,75.72192513,379,20.26737968,75,4.010695187,1205,61.57383751,698,35.666837,54,2.759325498,Race,Race,Race,3997,3010,62.12624585,65.0166113,-2.890365449,96.49737303,3.50262697,0.350262697,0.975731799,1.025769327,49.33700275,36.67750813,20.59044283,38816,6.082589286,13.81724392,84.48784083,100,1,1,25.907000509999996,55.45454545
Missouri,Laclede,29105,12881,80.25045169,2553,15.90555106,617,3.843997259,10934,71.17562817,4093,26.64366619,335,2.180705637,Race,Race,Race,35505,26835,59.81367617,57.24613378,2.567542389,94.01492748,5.985072525,0.473172793,2.247570765,0.69849317,50.40698493,38.03689621,16.71032249,40436,8.433290275,18.22063762,86.3272667,60.51277726,1,1,44.53196197999999,64.34490063000001
Missouri,Lafayette,29107,10988,69.21138826,4053,25.52910053,835,5.259511212,9803,62.06394429,5655,35.80246914,337,2.133586578,Race,Race,Race,32789,24890,63.78465247,63.45922057,0.3254319,92.28704749,7.712952515,1.997621153,2.650279057,1.421208332,50.8341212,37.00021349,17.84744884,50830,5.693313595,11.0820631,81.6775966,56.94856355,1,1,26.261475150000003,43.682287730000006
